timestamp,device_id,building,floor,room,sensor_type,event_type,value,status,battery_level
2026-04-12T05:34:48Z,D0607,SportsCentre,2,R204,energy,usage,5.47,OK,56
2026-04-12T10:38:50Z,D0364,Business,2,R211,motion,presence,1,OK,84
2026-04-12T20:46:48Z,D0151,Engineering,3,R306,motion,reading,1,OK,52
2026-04-14T03:10:30Z,D0643,SportsCentre,2,R204,air_quality,reading,1040.9,OK,33
2026-04-11T09:19:40Z,D0092,Library,4,R410,air_quality,reading,454.7,OK,73
2026-04-12T15:43:27Z,D0286,Science,3,R319,energy,usage,7.02,OK,35
2026-04-11T19:27:46Z,D0286,Science,3,R319,energy,usage,6.83,OK,31
2026-04-11T09:19:55Z,D0455,Arts,2,R215,humidity,calibration,64.2,WARNING,20
2026-04-14T03:12:00Z,D0585,SportsCentre,2,R225,motion,reading,1,OK,61
2026-04-11T14:24:06Z,D0009,Library,3,R326,temperature,reading,22.6,OK,23
2026-04-11T14:24:12Z,D0311,Science,3,R306,air_quality,error,,ERROR,80
2026-04-11T09:20:15Z,D0225,Science,1,R120,temperature,reading,30.5,OK,10
2026-04-13T22:09:08Z,D0166,Engineering,4,R418,energy,reading,3.75,OK,19
2026-04-14T03:13:30Z,D0165,Engineering,2,R220,energy,reading,10.68,OK,67
2026-04-12T05:36:54Z,D0173,Engineering,1,R127,energy,reading,2.16,OK,51
2026-04-12T05:37:03Z,D0303,Science,3,R317,door,access,1,OK,86
2026-04-11T04:16:32Z,D0223,Science,1,R125,temperature,reading,22.8,WARNING,16
2026-04-11T19:29:03Z,D0303,Science,3,R317,door,open,1,WARNING,98
2026-04-12T05:37:30Z,D0132,Engineering,4,R405,humidity,reading,64.9,OK,29
2026-04-11T19:29:17Z,D0426,Business,2,R221,air_quality,reading,1118.9,OK,42
2026-04-12T00:33:36Z,D0538,Arts,2,R207,air_quality,reading,711.6,WARNING,46
2026-04-12T15:46:23Z,D0630,SportsCentre,1,R111,door,close,0,OK,59
2026-04-12T15:46:34Z,D0103,Library,3,R330,air_quality,calibration,510.9,ERROR,52
2026-04-12T00:34:00Z,D0436,Arts,3,R321,temperature,calibration,22.3,OK,29
2026-04-11T19:29:52Z,D0235,Science,1,R126,humidity,reading,74.2,OK,7
2026-04-14T08:21:23Z,D0521,Arts,1,R113,door,open,1,OK,29
2026-04-12T10:43:00Z,D0346,Business,2,R212,humidity,reading,50.8,OK,69
2026-04-11T04:17:16Z,D0481,Arts,2,R228,motion,presence,1,OK,74
2026-04-11T04:17:20Z,D0313,Science,3,R314,air_quality,reading,1093.3,OK,63
2026-04-13T01:56:33Z,D0444,Arts,2,R226,temperature,reading,30.0,OK,48
2026-04-14T03:18:36Z,D0400,Business,3,R305,door,open,1,OK,37
2026-04-13T12:05:45Z,D0368,Business,2,R204,motion,presence,0,OK,30
2026-04-10T23:13:12Z,D0231,Science,1,R130,temperature,calibration,28.1,OK,12
2026-04-14T13:28:20Z,D0066,Library,2,R203,energy,reading,8.24,OK,68
2026-04-11T04:17:44Z,D0487,Arts,2,R228,energy,reading,2.97,OK,65
2026-04-12T10:44:30Z,D0356,Business,1,R128,humidity,reading,58.9,ERROR,73
2026-04-12T00:35:44Z,D0310,Science,4,R417,air_quality,calibration,728.6,OK,75
2026-04-14T13:29:40Z,D0177,Engineering,4,R414,energy,reading,2.93,OK,41
2026-04-12T15:49:30Z,D0002,Library,2,R208,temperature,calibration,36.8,OK,42
2026-04-13T12:07:45Z,D0312,Science,4,R403,air_quality,reading,545.8,OK,85
2026-04-13T07:03:28Z,D0562,SportsCentre,1,R118,humidity,calibration,38.9,OK,67
2026-04-14T08:26:27Z,D0114,Engineering,3,R320,temperature,reading,21.6,OK,88
2026-04-12T20:54:48Z,D0199,Engineering,4,R414,air_quality,reading,1062.9,OK,29
2026-04-14T13:31:40Z,D0052,Library,2,R218,motion,reading,1,OK,85
2026-04-12T05:41:24Z,D0304,Science,4,R415,door,close,1,OK,31
2026-04-14T03:23:06Z,D0109,Engineering,1,R118,temperature,reading,27.4,OK,56
2026-04-13T02:00:14Z,D0103,Library,3,R330,air_quality,reading,846.2,OK,55
2026-04-14T03:23:42Z,D0147,Engineering,3,R328,motion,reading,0,WARNING,31
2026-04-11T04:18:40Z,D0006,Library,2,R208,temperature,reading,34.0,OK,92
2026-04-12T10:46:50Z,D0314,Science,3,R322,air_quality,reading,823.9,OK,38
2026-04-11T19:32:54Z,D0513,Arts,3,R302,door,close,1,OK,22
2026-04-13T07:06:02Z,D0312,Science,4,R403,air_quality,reading,1146.5,OK,89
2026-04-11T14:28:24Z,D0230,Science,2,R210,temperature,calibration,26.1,OK,17
2026-04-10T23:14:15Z,D0311,Science,3,R306,air_quality,reading,1115.4,OK,84
2026-04-13T12:11:30Z,D0041,Library,1,R105,motion,presence,0,OK,44
2026-04-12T15:52:37Z,D0109,Engineering,1,R118,temperature,reading,29.8,ERROR,55
2026-04-14T13:36:00Z,D0090,Library,1,R106,door,access,0,ERROR,67
2026-04-14T13:36:20Z,D0408,Business,1,R125,door,open,1,OK,56
2026-04-10T23:14:30Z,D0315,Science,2,R211,air_quality,reading,1198.3,OK,78
2026-04-14T03:27:18Z,D0272,Science,1,R118,energy,reading,7.55,OK,67
2026-04-14T03:27:36Z,D0302,Science,3,R323,door,open,1,OK,77
2026-04-13T17:18:08Z,D0523,Arts,1,R128,air_quality,calibration,515.1,OK,59
2026-04-12T20:58:48Z,D0308,Science,1,R125,air_quality,calibration,893.6,OK,51
2026-04-12T15:54:05Z,D0113,Engineering,2,R215,temperature,reading,30.3,OK,93
2026-04-12T05:44:24Z,D0307,Science,1,R103,air_quality,calibration,850.8,OK,55
2026-04-12T10:49:30Z,D0570,SportsCentre,2,R201,humidity,calibration,36.3,OK,68
2026-04-13T17:19:28Z,D0637,SportsCentre,2,R229,air_quality,reading,721.0,OK,73
2026-04-14T03:29:42Z,D0313,Science,3,R314,air_quality,reading,989.4,OK,69
2026-04-13T02:05:00Z,D0179,Engineering,2,R205,energy,reading,3.23,OK,22
2026-04-14T13:40:20Z,D0113,Engineering,2,R215,temperature,calibration,20.0,OK,90
2026-04-11T09:25:10Z,D0581,SportsCentre,1,R115,motion,reading,1,OK,56
2026-04-12T10:50:30Z,D0315,Science,2,R211,air_quality,calibration,439.3,OK,73
2026-04-12T15:55:44Z,D0303,Science,3,R317,door,open,1,OK,92
2026-04-10T23:15:15Z,D0308,Science,1,R125,air_quality,reading,624.7,OK,52
2026-04-14T03:31:48Z,D0103,Library,3,R330,air_quality,calibration,1125.5,ERROR,53
2026-04-10T23:15:21Z,D0009,Library,3,R326,temperature,reading,20.8,WARNING,18
2026-04-12T21:01:36Z,D0395,Business,1,R121,energy,usage,3.57,OK,47
2026-04-11T04:20:36Z,D0373,Business,1,R117,motion,reading,1,OK,69
2026-04-13T17:22:40Z,D0463,Arts,3,R311,humidity,reading,36.2,OK,78
2026-04-10T23:15:33Z,D0033,Library,2,R221,humidity,reading,74.8,OK,83
2026-04-11T09:26:00Z,D0107,Library,4,R411,air_quality,reading,866.6,ERROR,38
2026-04-12T21:02:36Z,D0300,Science,3,R320,door,close,0,OK,53
2026-04-14T13:44:40Z,D0019,Library,2,R223,humidity,reading,42.9,OK,31
2026-04-12T05:47:15Z,D0306,Science,3,R320,door,access,1,OK,49
2026-04-13T07:13:44Z,D0438,Arts,1,R105,temperature,calibration,27.8,OK,51
2026-04-13T22:29:49Z,D0311,Science,3,R306,air_quality,reading,830.0,OK,78
2026-04-11T19:37:06Z,D0004,Library,1,R119,temperature,calibration,35.0,OK,80
2026-04-11T14:31:54Z,D0080,Library,3,R326,door,access,0,OK,40
2026-04-14T13:46:40Z,D0311,Science,3,R306,air_quality,reading,1000.3,OK,80
2026-04-11T14:32:06Z,D0282,Science,1,R118,energy,reading,5.59,OK,76
2026-04-13T22:31:14Z,D0424,Business,2,R212,air_quality,reading,489.5,OK,86
2026-04-13T12:20:45Z,D0365,Business,3,R302,motion,presence,1,OK,36
2026-04-12T10:54:00Z,D0596,SportsCentre,1,R114,energy,reading,8.52,OK,24
2026-04-13T12:21:15Z,D0254,Science,4,R418,motion,reading,1,OK,49
2026-04-11T14:32:36Z,D0224,Science,1,R108,temperature,calibration,20.2,OK,15
2026-04-11T19:38:09Z,D0232,Science,4,R413,temperature,reading,24.4,WARNING,13
2026-04-13T22:32:56Z,D0430,Business,1,R128,air_quality,calibration,776.9,OK,75
2026-04-14T03:38:42Z,D0214,Engineering,1,R121,air_quality,reading,799.4,OK,81
2026-04-11T14:33:00Z,D0302,Science,3,R323,door,access,1,OK,80
2026-04-12T10:55:10Z,D0181,Engineering,2,R206,door,access,0,OK,93
2026-04-12T00:44:16Z,D0308,Science,1,R125,air_quality,calibration,705.1,OK,52
2026-04-13T22:34:21Z,D0435,Arts,1,R122,temperature,reading,28.7,OK,45
2026-04-11T19:38:58Z,D0232,Science,4,R413,temperature,calibration,19.6,OK,14
2026-04-11T19:39:05Z,D0546,SportsCentre,2,R217,temperature,reading,25.1,OK,35
2026-04-12T16:01:36Z,D0233,Science,1,R119,temperature,calibration,27.5,WARNING,8
2026-04-11T09:28:05Z,D0228,Science,4,R423,temperature,reading,29.2,OK,10
2026-04-14T03:41:24Z,D0356,Business,1,R128,humidity,reading,68.2,WARNING,81
2026-04-12T00:45:12Z,D0063,Library,4,R422,energy,usage,10.77,WARNING,76
2026-04-10T23:17:00Z,D0304,Science,4,R415,door,close,0,OK,32
2026-04-10T23:17:03Z,D0288,Science,2,R209,energy,usage,6.74,OK,31
2026-04-11T04:22:48Z,D0424,Business,2,R212,air_quality,reading,776.4,OK,91
2026-04-10T23:17:09Z,D0304,Science,4,R415,door,close,0,OK,27
2026-04-13T07:20:16Z,D0003,Library,1,R122,temperature,reading,32.8,OK,88
2026-04-12T00:46:00Z,D0502,Arts,3,R320,energy,usage,10.79,OK,33
2026-04-12T21:09:12Z,D0255,Science,4,R421,motion,reading,1,OK,90
2026-04-13T17:32:32Z,D0313,Science,3,R314,air_quality,reading,986.8,ERROR,62
2026-04-13T02:15:24Z,D0371,Business,1,R110,motion,reading,1,OK,62
2026-04-12T21:09:48Z,D0313,Science,3,R314,air_quality,calibration,843.5,OK,70
2026-04-12T10:58:20Z,D0117,Engineering,2,R209,temperature,reading,24.0,OK,34
2026-04-12T00:46:48Z,D0446,Arts,1,R101,temperature,reading,19.5,OK,70
2026-04-13T02:16:16Z,D0106,Library,2,R222,air_quality,calibration,973.4,ERROR,68
2026-04-14T08:51:47Z,D0375,Business,1,R106,motion,reading,1,OK,38
2026-04-11T14:35:24Z,D0199,Engineering,4,R414,air_quality,calibration,819.1,WARNING,30
2026-04-12T16:05:05Z,D0448,Arts,1,R106,temperature,reading,24.1,WARNING,60
2026-04-11T04:23:44Z,D0453,Arts,2,R217,humidity,reading,35.2,OK,56
2026-04-11T09:29:45Z,D0409,Business,3,R324,door,access,1,OK,69
2026-04-11T04:23:52Z,D0147,Engineering,3,R328,motion,reading,1,OK,31
2026-04-12T10:59:50Z,D0611,SportsCentre,2,R220,energy,reading,11.51,OK,89
2026-04-12T00:48:00Z,D0223,Science,1,R125,temperature,reading,24.3,OK,6
2026-04-14T14:00:20Z,D0302,Science,3,R323,door,close,1,WARNING,73
2026-04-13T02:18:26Z,D0308,Science,1,R125,air_quality,reading,1000.9,WARNING,57
2026-04-12T11:00:30Z,D0492,Arts,1,R106,energy,reading,9.19,OK,58
2026-04-14T14:01:20Z,D0519,Arts,3,R323,door,open,0,OK,48
2026-04-13T02:19:05Z,D0001,Library,1,R101,temperature,reading,33.8,OK,64
2026-04-10T23:18:18Z,D0141,Engineering,3,R306,humidity,reading,60.7,OK,36
2026-04-13T22:43:59Z,D0109,Engineering,1,R118,temperature,reading,29.3,ERROR,57
2026-04-12T00:49:04Z,D0262,Science,3,R312,motion,reading,0,OK,76
2026-04-12T00:49:12Z,D0043,Library,4,R413,motion,presence,0,OK,77
2026-04-14T08:57:10Z,D0315,Science,2,R211,air_quality,calibration,707.5,OK,72
2026-04-13T07:26:34Z,D0311,Science,3,R306,air_quality,calibration,1187.5,OK,77
2026-04-14T03:51:36Z,D0225,Science,1,R120,temperature,reading,30.5,OK,16
2026-04-12T00:49:44Z,D0465,Arts,2,R217,humidity,reading,32.9,OK,81
2026-04-12T00:49:52Z,D0314,Science,3,R322,air_quality,reading,432.6,OK,42
2026-04-11T14:37:30Z,D0083,Library,2,R209,door,access,1,OK,88
2026-04-13T22:46:32Z,D0597,SportsCentre,2,R217,energy,reading,4.93,OK,75
2026-04-10T23:18:51Z,D0279,Science,4,R416,energy,usage,10.72,OK,37
2026-04-11T04:25:12Z,D0035,Library,2,R209,humidity,calibration,64.5,OK,38
2026-04-13T17:41:04Z,D0188,Engineering,4,R429,door,open,1,OK,50
2026-04-10T23:19:00Z,D0302,Science,3,R323,door,open,0,OK,73
2026-04-10T23:19:03Z,D0638,SportsCentre,2,R206,air_quality,calibration,992.1,OK,93
2026-04-14T09:00:58Z,D0224,Science,1,R108,temperature,calibration,26.5,WARNING,17
2026-04-13T07:29:22Z,D0312,Science,4,R403,air_quality,reading,642.0,OK,83
2026-04-13T12:36:00Z,D0420,Business,1,R105,air_quality,reading,936.9,OK,28
2026-04-10T23:19:15Z,D0566,SportsCentre,1,R120,humidity,reading,39.7,OK,29
2026-04-11T14:38:36Z,D0213,Engineering,5,R519,air_quality,reading,868.6,OK,33
2026-04-13T02:23:51Z,D0473,Arts,3,R309,motion,presence,1,OK,65
2026-04-13T12:37:00Z,D0307,Science,1,R103,air_quality,reading,943.7,OK,50
2026-04-12T00:51:52Z,D0405,Business,1,R109,door,open,0,OK,83
2026-04-14T14:10:00Z,D0276,Science,4,R411,energy,reading,1.08,OK,42
2026-04-12T21:18:12Z,D0468,Arts,3,R328,humidity,calibration,48.1,OK,49
2026-04-12T21:18:24Z,D0435,Arts,1,R122,temperature,calibration,20.5,OK,52
2026-04-10T23:19:39Z,D0313,Science,3,R314,air_quality,reading,1053.1,OK,60
2026-04-13T07:31:56Z,D0632,SportsCentre,2,R209,air_quality,reading,487.2,OK,31
2026-04-14T03:58:30Z,D0586,SportsCentre,2,R217,motion,reading,0,OK,93
2026-04-13T12:39:00Z,D0305,Science,1,R129,door,close,1,ERROR,84
2026-04-11T14:39:42Z,D0222,Science,1,R112,temperature,calibration,22.3,OK,17
2026-04-14T09:06:02Z,D0005,Library,1,R101,temperature,reading,19.4,OK,36
2026-04-12T00:53:12Z,D0001,Library,1,R101,temperature,reading,20.8,OK,57
2026-04-14T04:00:00Z,D0533,Arts,1,R111,air_quality,reading,1195.4,OK,45
2026-04-12T16:13:31Z,D0052,Library,2,R218,motion,presence,1,OK,85
2026-04-13T12:40:30Z,D0064,Library,4,R429,energy,reading,5.9,WARNING,93
2026-04-13T17:47:28Z,D0196,Engineering,2,R213,door,open,0,OK,39
2026-04-11T19:47:08Z,D0442,Arts,3,R301,temperature,calibration,18.2,OK,62
2026-04-13T02:27:45Z,D0404,Business,3,R317,door,access,0,WARNING,52
2026-04-12T11:07:40Z,D0301,Science,4,R404,door,open,0,OK,77
2026-04-13T22:55:19Z,D0314,Science,3,R322,air_quality,calibration,475.2,OK,35
2026-04-11T19:47:36Z,D0126,Engineering,3,R306,temperature,reading,21.3,OK,79
2026-04-14T14:16:20Z,D0450,Arts,3,R304,temperature,reading,25.9,OK,27
2026-04-12T11:08:20Z,D0197,Engineering,2,R203,door,open,1,OK,71
2026-04-14T04:03:18Z,D0305,Science,1,R129,door,close,0,OK,81
2026-04-13T22:56:44Z,D0012,Library,2,R225,temperature,reading,30.4,OK,61
2026-04-14T09:10:47Z,D0001,Library,1,R101,temperature,reading,29.6,OK,59
2026-04-14T09:11:06Z,D0027,Library,2,R206,humidity,reading,62.3,OK,79
2026-04-12T06:02:15Z,D0341,Business,2,R230,temperature,reading,24.3,OK,93
2026-04-11T14:41:36Z,D0463,Arts,3,R311,humidity,reading,61.0,OK,68
2026-04-12T06:02:33Z,D0312,Science,4,R403,air_quality,reading,907.3,OK,86
2026-04-11T09:34:50Z,D0647,SportsCentre,2,R215,air_quality,calibration,991.8,OK,25
2026-04-11T19:48:53Z,D0355,Business,3,R319,humidity,reading,66.0,OK,61
2026-04-13T02:31:00Z,D0445,Arts,1,R122,temperature,reading,28.7,OK,20
2026-04-12T16:17:11Z,D0476,Arts,1,R114,motion,reading,0,OK,33
2026-04-12T00:56:16Z,D0106,Library,2,R222,air_quality,reading,1148.7,OK,58
2026-04-11T04:28:12Z,D0110,Engineering,5,R509,temperature,reading,19.5,OK,38
2026-04-12T06:03:36Z,D0457,Arts,2,R222,humidity,reading,59.2,OK,40
2026-04-12T21:25:00Z,D0294,Science,4,R403,door,close,1,OK,46
2026-04-11T14:42:36Z,D0302,Science,3,R323,door,open,0,OK,76
2026-04-13T02:32:31Z,D0221,Science,4,R401,temperature,reading,21.6,OK,7
2026-04-13T23:01:16Z,D0529,Arts,1,R114,air_quality,reading,849.7,OK,31
2026-04-13T12:47:15Z,D0304,Science,4,R415,door,open,1,OK,29
2026-04-13T07:40:20Z,D0405,Business,1,R109,door,access,0,OK,90
2026-04-13T12:47:45Z,D0305,Science,1,R129,door,close,0,OK,85
2026-04-13T23:02:24Z,D0078,Library,4,R428,door,open,0,OK,30
2026-04-10T23:21:39Z,D0239,Science,4,R404,humidity,reading,34.0,OK,83
2026-04-14T09:17:26Z,D0421,Business,1,R110,air_quality,reading,532.9,OK,83
2026-04-11T14:43:30Z,D0306,Science,3,R320,door,close,0,OK,58
2026-04-13T07:41:44Z,D0048,Library,2,R215,motion,presence,1,OK,27
2026-04-12T21:27:24Z,D0302,Science,3,R323,door,open,0,OK,81
2026-04-10T23:21:54Z,D0110,Engineering,5,R509,temperature,reading,20.6,OK,35
2026-04-14T09:19:01Z,D0404,Business,3,R317,door,close,1,ERROR,55
2026-04-14T14:26:40Z,D0223,Science,1,R125,temperature,calibration,28.9,OK,8
2026-04-12T11:13:30Z,D0302,Science,3,R323,door,close,1,OK,69
2026-04-11T09:36:50Z,D0551,SportsCentre,1,R115,temperature,reading,20.3,WARNING,42
2026-04-14T14:27:40Z,D0450,Arts,3,R304,temperature,reading,25.8,OK,38
2026-04-12T00:59:12Z,D0312,Science,4,R403,air_quality,error,,ERROR,78
2026-04-11T19:51:55Z,D0103,Library,3,R330,air_quality,reading,775.5,ERROR,56
2026-04-13T12:51:30Z,D0174,Engineering,3,R308,energy,usage,4.95,ERROR,55
2026-04-14T14:29:00Z,D0302,Science,3,R323,door,close,0,OK,80
2026-04-13T02:37:04Z,D0314,Science,3,R322,air_quality,reading,866.8,OK,43
2026-04-12T06:07:21Z,D0371,Business,1,R110,motion,presence,0,OK,62
2026-04-11T09:37:30Z,D0214,Engineering,1,R121,air_quality,reading,547.0,OK,81
2026-04-12T06:07:39Z,D0314,Science,3,R322,air_quality,reading,740.2,OK,38
2026-04-10T23:22:36Z,D0507,Arts,2,R209,door,access,0,OK,47
2026-04-13T07:45:42Z,D0312,Science,4,R403,air_quality,reading,1195.4,OK,88
2026-04-10T23:22:42Z,D0308,Science,1,R125,air_quality,reading,1006.2,OK,64
2026-04-12T06:08:15Z,D0305,Science,1,R129,door,access,0,OK,79
2026-04-13T18:01:36Z,D0108,Library,1,R115,air_quality,reading,531.3,OK,36
2026-04-13T12:54:15Z,D0398,Business,2,R226,door,close,0,OK,78
2026-04-11T19:53:26Z,D0095,Library,1,R124,air_quality,reading,421.0,WARNING,63
2026-04-10T23:22:57Z,D0310,Science,4,R417,air_quality,reading,828.0,OK,76
2026-04-12T06:09:00Z,D0641,SportsCentre,2,R203,air_quality,reading,1036.3,OK,77
2026-04-13T23:10:37Z,D0038,Library,4,R412,motion,reading,0,WARNING,46
2026-04-12T16:24:42Z,D0463,Arts,3,R311,humidity,calibration,64.9,OK,66
2026-04-12T16:24:53Z,D0094,Library,3,R307,air_quality,reading,429.6,OK,32
2026-04-13T18:03:44Z,D0312,Science,4,R403,air_quality,reading,565.9,ERROR,89
2026-04-13T07:48:30Z,D0005,Library,1,R101,temperature,reading,30.1,WARNING,31
2026-04-11T09:38:50Z,D0314,Science,3,R322,air_quality,reading,442.5,OK,43
2026-04-13T02:41:11Z,D0402,Business,1,R107,door,close,0,OK,41
2026-04-13T23:12:36Z,D0460,Arts,2,R220,humidity,reading,71.5,OK,45
2026-04-14T04:20:42Z,D0582,SportsCentre,2,R208,motion,presence,1,OK,97
2026-04-13T02:41:50Z,D0314,Science,3,R322,air_quality,calibration,970.8,OK,31
2026-04-12T16:26:21Z,D0314,Science,3,R322,air_quality,calibration,934.9,OK,34
2026-04-11T04:31:28Z,D0503,Arts,1,R105,energy,usage,2.72,OK,48
2026-04-13T23:14:01Z,D0414,Business,3,R313,door,close,1,OK,68
2026-04-13T18:06:24Z,D0306,Science,3,R320,door,open,1,ERROR,58
2026-04-13T12:58:45Z,D0397,Business,3,R304,door,close,0,WARNING,24
2026-04-12T16:27:16Z,D0007,Library,1,R118,temperature,calibration,27.5,OK,44
2026-04-11T09:39:45Z,D0304,Science,4,R415,door,access,0,OK,29
2026-04-11T14:47:48Z,D0390,Business,1,R127,energy,reading,6.13,OK,70
2026-04-14T14:39:40Z,D0308,Science,1,R125,air_quality,reading,856.5,OK,52
2026-04-11T04:32:00Z,D0578,SportsCentre,1,R106,motion,reading,1,WARNING,52
2026-04-13T18:08:16Z,D0333,Business,2,R230,temperature,reading,18.5,OK,60
2026-04-11T09:40:10Z,D0462,Arts,3,R321,humidity,reading,64.0,OK,97
2026-04-11T09:40:15Z,D0516,Arts,2,R211,door,open,1,OK,35
2026-04-11T19:56:28Z,D0117,Engineering,2,R209,temperature,calibration,18.1,OK,36
2026-04-12T06:12:45Z,D0098,Library,1,R128,air_quality,calibration,992.2,OK,43
2026-04-12T06:12:54Z,D0308,Science,1,R125,air_quality,calibration,998.4,OK,57
2026-04-14T14:42:20Z,D0059,Library,2,R205,energy,reading,5.78,OK,84
2026-04-13T18:10:08Z,D0582,SportsCentre,2,R208,motion,presence,1,WARNING,92
2026-04-14T04:26:42Z,D0311,Science,3,R306,air_quality,reading,1073.5,WARNING,85
2026-04-12T11:21:40Z,D0043,Library,4,R413,motion,reading,0,WARNING,83
2026-04-11T14:49:06Z,D0084,Library,2,R228,door,open,1,OK,32
2026-04-13T02:46:36Z,D0490,Arts,3,R325,energy,reading,6.79,OK,24
2026-04-13T13:03:15Z,D0041,Library,1,R105,motion,reading,0,OK,38
2026-04-14T09:36:26Z,D0303,Science,3,R317,door,close,1,OK,89
2026-04-13T07:55:30Z,D0456,Arts,1,R116,humidity,calibration,38.4,OK,78
2026-04-14T14:45:20Z,D0623,SportsCentre,2,R205,door,open,1,OK,27
2026-04-11T14:49:42Z,D0314,Science,3,R322,air_quality,calibration,974.4,OK,34
2026-04-11T14:49:48Z,D0569,SportsCentre,1,R121,humidity,reading,70.4,OK,77
2026-04-12T11:23:10Z,D0233,Science,1,R119,temperature,reading,27.9,OK,13
2026-04-11T14:50:00Z,D0307,Science,1,R103,air_quality,calibration,1194.6,OK,50
2026-04-13T13:05:15Z,D0296,Science,4,R404,door,close,1,OK,94
2026-04-11T19:58:34Z,D0093,Library,4,R405,air_quality,reading,714.9,ERROR,43
2026-04-13T02:48:59Z,D0077,Library,3,R314,door,close,1,OK,74
2026-04-12T16:32:24Z,D0015,Library,3,R326,temperature,calibration,22.8,OK,32
2026-04-13T02:49:25Z,D0001,Library,1,R101,temperature,calibration,36.4,OK,52
2026-04-12T06:15:54Z,D0137,Engineering,2,R228,humidity,calibration,43.8,OK,43
2026-04-10T23:25:21Z,D0249,Science,2,R216,humidity,reading,51.6,OK,53
2026-04-14T04:32:24Z,D0433,Arts,1,R113,temperature,calibration,20.0,OK,53
2026-04-11T14:50:54Z,D0332,Business,3,R327,temperature,reading,26.2,OK,37
2026-04-12T01:08:00Z,D0172,Engineering,3,R317,energy,usage,3.86,OK,63
2026-04-14T14:50:20Z,D0351,Business,2,R202,humidity,reading,60.3,OK,58
2026-04-12T01:08:16Z,D0107,Library,4,R411,air_quality,reading,1083.6,OK,33
2026-04-13T07:59:42Z,D0078,Library,4,R428,door,close,1,OK,24
2026-04-14T14:51:20Z,D0513,Arts,3,R302,door,close,1,WARNING,19
2026-04-12T11:25:50Z,D0080,Library,3,R326,door,close,1,OK,35
2026-04-11T20:00:12Z,D0605,SportsCentre,1,R101,energy,usage,7.48,OK,52
2026-04-11T04:34:28Z,D0292,Science,3,R302,door,access,1,OK,49
2026-04-14T14:52:40Z,D0311,Science,3,R306,air_quality,reading,909.3,OK,79
2026-04-13T08:01:06Z,D0315,Science,2,R211,air_quality,calibration,615.8,OK,72
2026-04-12T06:18:00Z,D0527,Arts,1,R111,air_quality,reading,563.2,OK,46
2026-04-10T23:26:03Z,D0474,Arts,1,R122,motion,reading,0,OK,87
2026-04-13T23:27:54Z,D0432,Business,3,R329,air_quality,reading,829.5,OK,71
2026-04-13T02:53:19Z,D0307,Science,1,R103,air_quality,reading,469.6,OK,57
2026-04-12T21:44:48Z,D0077,Library,3,R314,door,open,0,OK,73
2026-04-12T01:10:00Z,D0475,Arts,1,R103,motion,reading,0,OK,29
2026-04-12T06:18:54Z,D0007,Library,1,R118,temperature,calibration,35.3,OK,53
2026-04-13T18:20:32Z,D0625,SportsCentre,1,R127,door,close,1,OK,78
2026-04-13T02:54:24Z,D0585,SportsCentre,2,R225,motion,presence,0,OK,59
2026-04-13T02:54:37Z,D0478,Arts,1,R118,motion,reading,0,OK,31
2026-04-12T06:19:30Z,D0085,Library,4,R426,door,close,0,OK,98
2026-04-11T04:35:24Z,D0154,Engineering,4,R420,motion,presence,0,OK,94
2026-04-13T13:13:00Z,D0205,Engineering,5,R524,air_quality,reading,381.3,ERROR,98
2026-04-12T16:37:43Z,D0349,Business,1,R123,humidity,reading,41.9,OK,60
2026-04-13T08:04:36Z,D0145,Engineering,2,R208,motion,presence,1,OK,23
2026-04-14T14:58:20Z,D0595,SportsCentre,2,R229,energy,reading,0.63,OK,61
2026-04-14T14:58:40Z,D0107,Library,4,R411,air_quality,reading,720.0,OK,36
2026-04-14T04:41:06Z,D0321,Science,4,R414,air_quality,reading,528.8,OK,33
2026-04-12T21:47:36Z,D0470,Arts,2,R211,motion,presence,0,OK,79
2026-04-13T08:05:46Z,D0049,Library,3,R317,motion,presence,0,OK,40
2026-04-10T23:27:00Z,D0186,Engineering,4,R420,door,access,1,OK,87
2026-04-13T23:33:17Z,D0061,Library,4,R407,energy,reading,10.4,OK,96
2026-04-11T09:45:10Z,D0192,Engineering,3,R315,door,access,1,WARNING,34
2026-04-14T04:42:54Z,D0306,Science,3,R320,door,access,1,OK,54
2026-04-13T23:34:08Z,D0647,SportsCentre,2,R215,air_quality,reading,422.6,OK,26
2026-04-13T23:34:25Z,D0368,Business,2,R204,motion,presence,0,OK,33
2026-04-13T13:16:30Z,D0513,Arts,3,R302,door,close,1,OK,23
2026-04-13T08:07:38Z,D0542,SportsCentre,2,R228,temperature,reading,20.9,OK,66
2026-04-11T04:36:32Z,D0125,Engineering,3,R325,temperature,reading,24.9,OK,36
2026-04-13T13:17:15Z,D0102,Library,1,R114,air_quality,error,,ERROR,87
2026-04-11T04:36:40Z,D0145,Engineering,2,R208,motion,reading,0,OK,20
2026-04-13T18:26:56Z,D0120,Engineering,5,R507,temperature,reading,28.3,ERROR,64
2026-04-13T13:18:00Z,D0585,SportsCentre,2,R225,motion,reading,1,OK,58
2026-04-13T23:36:41Z,D0578,SportsCentre,1,R106,motion,reading,0,OK,46
2026-04-11T14:55:24Z,D0309,Science,1,R125,air_quality,calibration,892.5,OK,46
2026-04-14T09:55:45Z,D0225,Science,1,R120,temperature,calibration,24.3,OK,8
